strategy,scenario_id,drone_capacity,no_customers,total_time,A,drone_travel_distance,truck_travel_distance,X1,X2,utilization,avg_package_wait_time,avg_customer_wait_time,total_delay_time,avg_span_2,avg_span_3,avg_span_4,avg_nodropoffs_2,avg_nodropoffs_3,avg_nodropoffs_4,no_preventions
farthest_package_first,5,4,500,14751,14644,98151.46,16431.82,26257,73435,0.93,6977.84,7047.02,63960,106.52,370.4,238.12,0.64,0.6,0.5,0
farthest_package_first,6,4,500,14302,14192,97817.55,16185.93,26027,73381,0.94,7088.93,7085.97,63960,88.36,236.52,436.11,0.63,0.48,0.58,0
farthest_package_first,7,4,500,14492,14321,102348.89,14908.34,25784,73127,0.95,7011.04,6940.7,63240,49.37,241.73,229.0,0.55,0.51,0.46,5
farthest_package_first,8,4,500,14300,14193,101268.64,16151.91,25682,73377,0.95,6948.53,7003.63,63600,65.38,267.83,230.15,0.6,0.5,0.46,0
farthest_package_first,9,4,500,14373,14210,98600.17,15418.85,25649,73132,0.95,7046.27,7043.86,63600,144.36,201.35,449.29,0.63,0.49,0.5,0
closest_package_first,0,1,50,2465,2263,51737.79,2666.5,4116,11248,0.91,983.96,999.48,6120,155.0,-10,-10,1.0,-10,-10,0
closest_package_first,1,1,50,2931,2766,72293.4,2555.4,5323,15080,0.94,1250.12,1199.08,7920,73.7,208.33,-10,1.0,1.0,-10,0
closest_package_first,2,1,50,3127,2948,68714.35,2669.4,4971,14012,0.94,1225.57,1244.96,7200,68.75,175.0,-10,1.0,1.0,-10,0
closest_package_first,3,1,50,2565,2401,62617.33,2277.62,4493,12812,0.95,1097.91,1101.26,6600,83.0,26.0,-10,1.0,1.0,-10,0
closest_package_first,4,1,50,2411,2248,51410.8,2663.82,4042,11324,0.93,969.44,976.76,6240,16.0,-10,-10,1.0,-10,-10,0
closest_package_first,5,1,50,3431,3249,61939.03,2640.25,4656,13090,0.94,1267.19,1244.6,6960,13.6,-10,267.0,1.0,-10,1.0,0
closest_package_first,6,1,50,2766,2592,72981.18,2172.82,5093,14564,0.95,1218.92,1220.26,7320,22.0,201.0,252.0,1.0,1.0,1.0,0
closest_package_first,7,1,50,3021,2827,70297.26,2737.84,5120,14646,0.95,1222.19,1248.3,7680,96.5,59.0,235.0,1.0,1.0,1.0,0
closest_package_first,8,1,50,2824,2622,61323.96,3099.96,4541,12798,0.94,1146.89,1198.34,6720,96.5,44.0,-10,1.0,1.0,-10,0
closest_package_first,9,1,50,2682,2502,62338.44,2959.0,4606,13372,0.97,1168.68,1188.34,7200,20.67,207.0,211.0,1.0,1.0,1.0,0
closest_package_first,0,1,100,7233,7033,141024.71,2646.48,11329,29108,0.86,2404.79,2360.25,15120,82.78,173.0,337.5,1.0,1.0,1.0,22
closest_package_first,1,1,100,5995,5813,140789.43,2508.64,11444,29532,0.86,2370.16,2367.64,15600,65.86,170.29,243.67,1.0,1.0,1.0,22
closest_package_first,2,1,100,6761,6563,143914.16,2630.99,11381,28908,0.85,2385.85,2324.63,14640,81.0,178.0,347.0,1.0,1.0,1.0,25
closest_package_first,3,1,100,5473,5292,132200.46,2031.3,10630,27978,0.88,2216.0,2170.4,14880,123.45,123.5,215.67,1.0,1.0,1.0,19
closest_package_first,4,1,100,5771,5595,129481.84,2404.78,10028,26740,0.89,2149.08,2169.35,13920,68.89,206.0,227.0,1.0,1.0,1.0,16
closest_package_first,5,1,100,6210,5992,135090.67,2856.36,10514,27302,0.87,2248.24,2191.98,13920,100.25,169.0,-10,1.0,1.0,-10,18
closest_package_first,6,1,100,6338,6155,141264.61,2495.48,11074,28762,0.87,2317.04,2468.93,14760,79.55,184.0,189.0,1.0,1.0,1.0,20
closest_package_first,7,1,100,6610,6445,138580.06,2271.2,10849,28256,0.87,2344.81,2328.2,14520,90.75,204.8,207.0,1.0,1.0,1.0,21
closest_package_first,8,1,100,6071,5862,138119.64,2586.48,10584,27492,0.87,2208.55,2214.4,13800,86.0,47.0,309.0,1.0,1.0,1.0,20
closest_package_first,9,1,100,7103,6896,153502.18,2681.72,12096,30456,0.84,2541.62,2506.4,15240,89.54,216.75,235.0,1.0,1.0,1.0,28
closest_package_first,0,1,200,10218,10016,182586.91,6432.7,18949,48244,0.85,4381.96,4348.02,30240,53.94,160.91,246.0,1.0,1.0,1.0,85
closest_package_first,1,1,200,10256,10077,190347.13,6335.12,19622,49516,0.84,4487.58,4439.58,30720,81.22,162.08,245.0,1.0,1.0,1.0,87
closest_package_first,2,1,200,10425,10234,178594.68,8136.58,17932,46184,0.86,4281.13,4271.85,28560,67.33,126.71,195.0,1.0,1.0,1.0,66
closest_package_first,3,1,200,11001,10799,170622.36,6280.9,17418,44798,0.86,4187.84,4084.76,27960,90.0,149.2,211.0,1.0,1.0,1.0,72
closest_package_first,4,1,200,13074,12890,196094.31,6452.52,20120,50438,0.84,4880.52,4918.24,31080,67.53,134.12,232.38,1.0,1.0,1.0,91
closest_package_first,5,1,200,9849,9656,172630.35,6314.12,17224,44282,0.86,4035.22,3983.39,27240,44.36,218.5,259.67,1.0,1.0,1.0,65
closest_package_first,6,1,200,10796,10603,174526.28,7806.99,17460,45174,0.86,4235.9,4209.37,27960,80.0,137.75,245.5,1.0,1.0,1.0,63
closest_package_first,7,1,200,9875,9688,179422.64,5810.8,18425,46970,0.85,4216.98,4312.15,29280,70.5,131.5,178.0,1.0,1.0,1.0,70
closest_package_first,8,1,200,10892,10693,178365.37,6031.22,18177,46170,0.85,4188.86,4092.2,28560,70.89,187.29,276.5,1.0,1.0,1.0,78
closest_package_first,9,1,200,11594,11407,185223.38,6306.67,18962,47910,0.84,4382.47,4380.17,29640,76.74,157.38,207.25,1.0,1.0,1.0,80
closest_package_first,0,1,500,23347,23139,293624.08,13954.83,41335,104296,0.84,10121.27,10260.17,75600,59.49,118.38,198.27,1.0,1.0,1.0,281
closest_package_first,1,1,500,23784,23649,282527.17,14038.29,39722,100766,0.85,9925.6,9706.54,73080,63.3,112.91,180.56,1.0,1.0,1.0,267
closest_package_first,2,1,500,23806,23593,295711.13,15682.28,41173,104062,0.84,10178.79,10095.9,75120,71.02,130.53,201.17,1.0,1.0,1.0,280
closest_package_first,3,1,500,19992,19854,275217.52,16075.43,37969,97122,0.85,9342.63,9223.76,70200,54.35,131.0,191.5,1.0,1.0,1.0,234
closest_package_first,4,1,500,21348,21130,288154.92,14443.05,40703,103082,0.84,9914.54,9913.44,74880,63.12,113.39,203.5,1.0,1.0,1.0,269
closest_package_first,5,1,500,21516,21380,280434.11,16431.82,38736,99086,0.85,9634.71,9689.82,71640,74.27,139.65,186.25,1.0,1.0,1.0,228
closest_package_first,6,1,500,21389,21249,279465.86,16185.93,39491,101210,0.85,9810.18,9913.72,73920,74.38,95.52,168.67,1.0,1.0,1.0,253
closest_package_first,7,1,500,23129,22910,299165.06,14908.34,41480,104530,0.84,10185.99,10054.67,75240,61.54,130.33,221.57,1.0,1.0,1.0,280
closest_package_first,8,1,500,21979,21842,296996.25,16151.91,40948,103852,0.85,10125.13,10194.51,74760,54.21,113.11,197.62,1.0,1.0,1.0,271
closest_package_first,9,1,500,22107,21910,286284.17,15418.85,39994,101838,0.85,9756.52,9722.69,73800,67.57,135.81,197.0,1.0,1.0,1.0,267
closest_package_first,0,2,50,2243,2041,34258.26,2666.5,3530,9390,0.89,838.8,851.42,6000,0.0,-10,-10,0.5,-10,-10,0
closest_package_first,1,2,50,2349,2184,42783.19,2555.4,4078,11429,0.93,1033.64,1007.88,7200,124.1,291.0,-10,0.85,0.67,-10,0
closest_package_first,2,2,50,2551,2372,41206.88,2669.4,3933,10558,0.89,982.33,988.12,6480,17.5,195.0,-10,0.62,1.0,-10,0
closest_package_first,3,2,50,2088,1927,37266.71,2277.62,3677,10050,0.91,921.44,926.98,6360,110.67,516.0,-10,0.83,0.67,-10,0
closest_package_first,4,2,50,2038,1877,32900.74,2663.82,3619,9250,0.85,832.92,842.1,6000,0.0,-10,-10,0.5,-10,-10,0
closest_package_first,5,2,50,2655,2490,37880.87,2640.25,3700,10344,0.93,1051.91,1030.5,6600,103.8,-10,267.0,0.8,-10,0.75,0
closest_package_first,6,2,50,2166,2001,45531.78,2172.82,3995,10993,0.92,969.69,962.66,6480,67.0,28.0,252.0,0.67,0.67,0.5,0
closest_package_first,7,2,50,2199,2006,42541.59,2737.84,3755,10811,0.96,950.31,960.32,6600,10.25,107.5,98.0,0.62,0.67,0.5,0
closest_package_first,8,2,50,2152,1953,38230.02,3099.96,3513,10144,0.96,936.88,980.3,6360,0.0,356.5,-10,0.5,0.83,-10,0
closest_package_first,9,2,50,2303,2123,39243.52,2959.0,3717,10362,0.93,947.63,957.32,6480,0.0,133.5,560.0,0.5,0.67,0.75,0
closest_package_first,0,2,100,4611,4411,83536.33,2646.48,7559,21952,0.97,1826.13,1811.16,13680,159.06,37.0,310.5,0.75,0.67,0.75,0
closest_package_first,1,2,100,4041,3869,81483.79,2508.64,7661,21726,0.95,1792.12,1754.33,13680,21.86,154.0,99.67,0.57,0.76,0.58,0
closest_package_first,2,2,100,4132,3943,82523.85,2630.99,7346,21365,0.97,1774.06,1752.62,13200,332.5,120.5,357.0,0.75,0.67,0.56,0
closest_package_first,3,2,100,3826,3645,75816.87,2031.3,7271,21057,0.97,1709.31,1676.32,13560,171.64,478.5,470.0,0.73,0.83,0.67,0
closest_package_first,4,2,100,3937,3764,74036.21,2404.78,6986,20275,0.97,1691.39,1702.99,12960,218.0,340.0,192.0,0.78,0.67,0.5,0
closest_package_first,5,2,100,3957,3757,77642.15,2856.36,6970,20397,0.98,1734.09,1692.11,12720,126.5,359.75,-10,0.62,0.67,-10,0
closest_package_first,6,2,100,4245,4065,81989.5,2495.48,7543,21315,0.94,1699.2,1794.06,13200,105.27,79.67,148.0,0.73,0.67,0.5,0
closest_package_first,7,2,100,4546,4381,81643.73,2271.2,7722,21877,0.94,1832.3,1803.35,13800,245.25,120.4,207.0,0.94,0.73,0.75,0
closest_package_first,8,2,100,4046,3837,77857.42,2586.48,7163,20658,0.96,1699.36,1702.54,12960,132.38,89.0,211.0,0.81,0.67,0.5,0
closest_package_first,9,2,100,4111,3904,87051.19,2681.72,7692,21694,0.94,1807.09,1778.55,13080,5.23,436.25,309.5,0.54,0.75,0.62,0
closest_package_first,0,2,200,7190,6993,106858.35,6432.7,13212,37631,0.95,3428.15,3394.69,27120,100.17,147.09,144.25,0.75,0.67,0.62,3
closest_package_first,1,2,200,7285,7110,111731.0,6335.12,13743,38842,0.94,3499.25,3466.28,27840,213.91,270.33,441.33,0.78,0.72,0.67,6
closest_package_first,2,2,200,7144,6953,103266.59,8136.58,12699,36437,0.96,3354.8,3345.69,26280,206.5,197.57,119.5,0.75,0.67,0.62,2
closest_package_first,3,2,200,7757,7555,102044.65,6280.9,12725,35366,0.93,3242.55,3170.51,25320,32.0,225.8,296.25,0.55,0.67,0.56,11
closest_package_first,4,2,200,9176,8992,121500.74,6452.52,14391,39333,0.91,3590.32,3622.85,27360,241.95,306.75,132.12,0.74,0.71,0.56,24
closest_package_first,5,2,200,7167,6974,101631.5,6314.12,12622,35567,0.94,3264.07,3224.98,25560,130.5,158.0,275.67,0.71,0.67,0.67,4
closest_package_first,6,2,200,7622,7431,103460.96,7806.99,12620,35856,0.95,3308.56,3283.22,25680,66.95,129.0,124.0,0.68,0.67,0.62,7
closest_package_first,7,2,200,7102,6918,105517.67,5810.8,13078,37375,0.95,3328.14,3382.74,27000,149.69,133.38,285.75,0.78,0.75,0.62,4
closest_package_first,8,2,200,7961,7762,107622.57,6031.22,13384,37242,0.93,3376.53,3314.91,26640,184.44,306.14,199.5,0.83,0.67,0.62,11
closest_package_first,9,2,200,8187,8000,110710.89,6306.67,13317,37410,0.94,3320.45,3303.28,26520,93.95,95.12,154.25,0.68,0.67,0.62,13
closest_package_first,0,2,500,18394,18186,190857.28,13954.83,31914,85572,0.89,7901.38,8000.63,66960,88.09,208.05,148.73,0.69,0.68,0.59,125
closest_package_first,1,2,500,18931,18796,184565.57,14038.29,31204,84033,0.9,7954.86,7788.08,66000,138.05,142.45,93.56,0.72,0.7,0.56,107
closest_package_first,2,2,500,18427,18214,188029.86,15682.28,31534,84948,0.9,7947.37,7876.66,66600,75.83,162.53,148.17,0.67,0.7,0.58,97
closest_package_first,3,2,500,15871,15660,173273.17,16075.43,29558,80974,0.91,7574.25,7476.73,64080,94.51,197.67,174.67,0.66,0.67,0.54,70
closest_package_first,4,2,500,16717,16500,186836.47,14443.05,31607,85076,0.9,7783.16,7778.85,66840,147.1,145.13,220.75,0.67,0.68,0.65,113
closest_package_first,5,2,500,17005,16869,179575.61,16431.82,30194,82921,0.92,7586.86,7628.27,65400,123.39,146.4,115.25,0.67,0.7,0.62,86
closest_package_first,6,2,500,16535,16395,174850.79,16185.93,30409,83495,0.92,7732.68,7807.67,66480,173.23,133.81,150.89,0.7,0.7,0.58,76
closest_package_first,7,2,500,18393,18174,196105.91,14908.34,32372,86591,0.89,8135.62,8029.73,67440,147.0,149.37,206.71,0.72,0.68,0.64,117
closest_package_first,8,2,500,17171,17034,187933.62,16151.91,31221,84829,0.91,7905.8,7945.29,66480,104.6,134.94,243.77,0.68,0.69,0.6,91
closest_package_first,9,2,500,17459,17262,182823.11,15418.85,31067,84442,0.91,7781.47,7753.18,66600,78.07,149.08,229.43,0.7,0.68,0.64,89
closest_package_first,0,3,50,1816,1635,28400.82,2666.5,3217,8806,0.91,802.22,814.1,6000,0.0,-10,-10,0.5,-10,-10,0
closest_package_first,1,3,50,1947,1805,33569.89,2555.4,3410,9676,0.95,888.7,865.78,6360,15.9,253.0,-10,0.55,0.56,-10,0
closest_package_first,2,3,50,2123,1958,33001.7,2669.4,3408,9503,0.93,898.9,905.6,6240,63.75,10.0,-10,0.56,0.67,-10,0
closest_package_first,3,3,50,2097,1933,30759.11,2277.62,3484,9282,0.89,850.96,867.42,6240,141.33,366.0,-10,0.67,0.67,-10,0
closest_package_first,4,3,50,1941,1720,27792.24,2663.82,3328,8744,0.88,804.33,809.56,6000,0.0,-10,-10,0.5,-10,-10,0
closest_package_first,5,3,50,2435,2270,29858.16,2640.25,3438,9309,0.9,971.43,949.46,6360,128.0,-10,267.0,0.6,-10,0.75,0
closest_package_first,6,3,50,2027,1850,35329.36,2172.82,3688,10097,0.91,911.54,906.18,6600,194.33,657.0,157.5,0.67,0.67,0.62,0
closest_package_first,7,3,50,2023,1830,31252.64,2737.84,3379,9445,0.93,869.0,877.96,6360,0.0,92.5,41.5,0.5,0.5,0.5,0
closest_package_first,8,3,50,2076,1874,28224.77,3099.96,3383,9031,0.89,866.68,911.44,6240,0.0,334.5,-10,0.5,0.67,-10,0
closest_package_first,9,3,50,2221,2041,31054.22,2959.0,3805,9549,0.84,895.77,907.16,6480,76.33,192.0,555.0,0.67,0.67,0.5,0
closest_package_first,0,3,100,3914,3714,62468.14,2646.48,6581,19251,0.98,1621.69,1608.56,13080,85.39,276.0,123.0,0.67,0.67,0.5,0
closest_package_first,1,3,100,3535,3363,61531.3,2508.64,6670,19386,0.97,1634.35,1622.5,13320,259.29,229.29,258.67,0.71,0.52,0.58,0
closest_package_first,2,3,100,3604,3406,63268.07,2630.99,6566,19209,0.98,1611.63,1591.09,12960,44.67,38.5,553.5,0.67,0.5,0.56,0
closest_package_first,3,3,100,3467,3313,58198.81,2031.3,6643,18824,0.94,1598.77,1571.41,13080,134.18,409.0,536.0,0.68,0.67,0.5,0
closest_package_first,4,3,100,3611,3438,57450.84,2404.78,6531,18268,0.93,1536.03,1553.93,12600,145.33,476.0,673.0,0.61,0.67,0.5,0
closest_package_first,5,3,100,3757,3557,61246.36,2856.36,6805,18529,0.91,1575.74,1548.16,12480,20.62,364.25,-10,0.56,0.58,-10,0
closest_package_first,6,3,100,4019,3839,61244.69,2495.48,6959,19133,0.92,1590.46,1661.9,13080,124.0,146.33,359.0,0.68,0.56,0.62,0
closest_package_first,7,3,100,4010,3858,59456.18,2271.2,6734,18587,0.92,1599.32,1595.26,12720,121.62,198.4,42.0,0.69,0.47,0.5,0
closest_package_first,8,3,100,3656,3450,61226.54,2586.48,6624,18768,0.94,1567.97,1579.1,12720,171.88,122.0,362.0,0.62,0.67,0.75,0
closest_package_first,9,3,100,3709,3506,65083.97,2681.72,6745,19391,0.96,1682.6,1654.97,12960,47.0,166.0,298.5,0.65,0.42,0.62,0
closest_package_first,0,3,200,6819,6622,79748.77,6432.7,12321,34586,0.94,3159.97,3144.21,26760,164.44,235.45,314.25,0.78,0.58,0.56,0
closest_package_first,1,3,200,6691,6498,83780.57,6335.12,12356,35349,0.95,3214.56,3175.45,27120,174.39,366.25,104.0,0.7,0.72,0.5,0
closest_package_first,2,3,200,6822,6636,78846.74,8136.58,11786,33654,0.95,3126.22,3127.47,25920,158.44,188.14,117.0,0.75,0.52,0.62,0
closest_package_first,3,3,200,7005,6803,76078.17,6280.9,11663,33023,0.94,3075.31,3021.45,25560,315.36,190.8,207.75,0.77,0.53,0.5,2
closest_package_first,4,3,200,7566,7389,85624.95,6452.52,12506,35053,0.93,3248.86,3262.29,26640,161.84,453.88,228.88,0.66,0.58,0.56,1
closest_package_first,5,3,200,6471,6278,76053.65,6314.12,11342,32673,0.96,3004.14,2982.17,25200,117.79,937.5,118.0,0.64,0.83,0.5,0
closest_package_first,6,3,200,6988,6797,75782.27,7806.99,11473,32509,0.94,3121.59,3101.7,25080,123.21,202.75,153.5,0.61,0.58,0.5,0
closest_package_first,7,3,200,6641,6465,77206.8,5810.8,11820,33615,0.95,3053.75,3108.15,26040,133.06,227.38,292.0,0.75,0.54,0.5,0
closest_package_first,8,3,200,6897,6711,78607.31,6031.22,11655,33407,0.96,3065.4,3002.55,25680,184.5,62.29,161.5,0.69,0.57,0.5,0
closest_package_first,9,3,200,7289,7103,82674.49,6306.67,12236,34386,0.94,3099.49,3102.41,26280,219.95,213.12,142.75,0.76,0.54,0.5,1
closest_package_first,0,3,500,16353,16145,139953.17,13954.83,28554,78646,0.92,7259.52,7362.01,65040,147.6,319.48,213.73,0.63,0.6,0.5,47
closest_package_first,1,3,500,16737,16602,129517.03,14038.29,27507,76792,0.93,7368.77,7204.95,64200,66.77,233.27,176.33,0.63,0.58,0.56,19
closest_package_first,2,3,500,16457,16244,142072.36,15682.28,28230,78740,0.93,7245.39,7181.76,64920,85.63,204.53,205.33,0.65,0.56,0.5,46
closest_package_first,3,3,500,14601,14474,128484.99,16075.43,27194,76318,0.94,7165.48,7076.34,63840,93.35,232.47,223.33,0.7,0.58,0.5,21
closest_package_first,4,3,500,15002,14784,135530.02,14443.05,28110,78454,0.93,7205.44,7202.55,65280,124.05,196.26,299.0,0.67,0.55,0.56,33
closest_package_first,5,3,500,15228,15092,128443.95,16431.82,27142,76204,0.94,7157.93,7194.76,63720,102.0,153.8,136.75,0.61,0.57,0.56,11
closest_package_first,6,3,500,14876,14736,125915.78,16185.93,27032,76872,0.95,7192.14,7257.89,64680,116.15,147.19,145.11,0.66,0.57,0.5,10
closest_package_first,7,3,500,16022,15803,137071.48,14908.34,28046,78608,0.93,7381.13,7287.44,65280,116.85,237.17,424.71,0.62,0.6,0.57,23
closest_package_first,8,3,500,15152,15016,132932.61,16151.91,27760,78915,0.95,7275.86,7308.67,66000,153.25,305.11,195.69,0.7,0.65,0.52,21
closest_package_first,9,3,500,15677,15480,132622.7,15418.85,27622,77809,0.94,7254.03,7240.95,64920,140.05,331.58,395.71,0.67,0.59,0.5,24
closest_package_first,0,4,50,2206,2004,25256.16,2666.5,3466,8495,0.82,781.78,793.26,6000,0.0,-10,-10,0.5,-10,-10,0
closest_package_first,1,4,50,1867,1705,27248.06,2555.4,3262,9284,0.95,881.73,854.8,6600,115.6,83.67,-10,0.7,0.44,-10,0
closest_package_first,2,4,50,2020,1874,27916.04,2669.4,3209,8756,0.91,825.87,832.52,6000,0.0,0.0,-10,0.5,0.33,-10,0
closest_package_first,3,4,50,1888,1724,25688.08,2277.62,3311,8775,0.88,794.13,803.92,6240,170.0,0.0,-10,0.83,0.33,-10,0
closest_package_first,4,4,50,1906,1761,22582.11,2663.82,3205,8344,0.87,788.69,795.14,6120,118.5,-10,-10,0.75,-10,-10,0
closest_package_first,5,4,50,2445,2281,25956.82,2640.25,3418,8678,0.85,939.88,914.04,6120,37.8,-10,0.0,0.6,-10,0.25,0
closest_package_first,6,4,50,1954,1777,31090.2,2172.82,3460,9315,0.9,841.33,840.14,6240,0.0,360.0,29.5,0.5,0.67,0.38,0
closest_package_first,7,4,50,2089,1896,30684.15,2737.84,3441,9395,0.91,836.34,836.88,6360,51.25,20.0,148.5,0.62,0.5,0.38,0
closest_package_first,8,4,50,2052,1866,27840.03,3099.96,3331,8750,0.88,812.84,845.4,6000,0.0,0.0,-10,0.5,0.33,-10,0
closest_package_first,9,4,50,2019,1881,26871.94,2959.0,3271,8891,0.91,825.2,851.52,6240,0.0,209.0,336.0,0.5,0.5,0.5,0
closest_package_first,0,4,100,3803,3603,54290.48,2646.48,6260,18205,0.97,1542.92,1556.02,12840,126.44,187.0,98.5,0.64,0.67,0.38,0
closest_package_first,1,4,100,3629,3457,52068.19,2508.64,6839,18328,0.89,1533.56,1555.41,13200,329.43,280.57,297.0,0.71,0.57,0.42,0
closest_package_first,2,4,100,3172,2983,48443.23,2630.99,5974,17258,0.96,1505.95,1496.8,12480,21.33,0.0,282.25,0.58,0.33,0.44,0
closest_package_first,3,4,100,3354,3202,48513.58,2031.3,6291,17623,0.93,1490.31,1479.05,12840,147.27,174.5,503.0,0.64,0.5,0.5,0
closest_package_first,4,4,100,3627,3451,46919.94,2404.78,6075,16982,0.93,1474.87,1472.96,12360,116.33,138.5,0.0,0.61,0.5,0.25,0
closest_package_first,5,4,100,3489,3271,51479.76,2856.36,6324,17558,0.93,1520.09,1491.69,12480,5.38,331.5,-10,0.56,0.58,-10,0
closest_package_first,6,4,100,3450,3291,50575.76,2495.48,6099,17711,0.97,1460.55,1541.84,12720,69.27,11.33,428.5,0.64,0.44,0.5,0
closest_package_first,7,4,100,3673,3521,49819.76,2271.2,6468,17632,0.91,1524.41,1511.25,12720,51.88,223.4,106.0,0.62,0.53,0.5,0
closest_package_first,8,4,100,3368,3162,52377.53,2586.48,6204,17652,0.95,1476.98,1489.29,12480,309.38,0.0,262.0,0.69,0.33,0.5,0
closest_package_first,9,4,100,3289,3082,50627.78,2681.72,6166,17710,0.96,1545.18,1528.8,12720,63.62,146.5,173.0,0.62,0.5,0.38,0
closest_package_first,0,4,200,6246,6049,68188.28,6432.7,11672,32239,0.92,3086.17,3068.43,25560,142.83,133.09,538.75,0.64,0.42,0.56,0
closest_package_first,1,4,200,6210,6031,66786.23,6335.12,11254,32105,0.95,2938.7,2908.99,25560,78.87,273.75,181.0,0.57,0.56,0.42,0
closest_package_first,2,4,200,6264,6082,63717.91,8136.58,11380,30956,0.91,3028.95,3017.97,24720,78.61,126.43,267.5,0.61,0.38,0.38,0
closest_package_first,3,4,200,6475,6287,63690.88,6280.9,11034,30962,0.94,2898.65,2831.43,24720,17.91,239.0,189.5,0.55,0.47,0.44,0
closest_package_first,4,4,200,6816,6636,71214.84,6452.52,11298,32427,0.96,2992.92,3026.36,25440,166.37,24.38,462.88,0.61,0.38,0.47,0
closest_package_first,5,4,200,6202,6024,63610.35,6314.12,10863,31079,0.95,2921.66,2905.19,24840,168.43,376.5,117.67,0.57,0.67,0.5,0
closest_package_first,6,4,200,6656,6472,64677.36,7806.99,10997,31410,0.95,2998.22,2969.05,25080,44.58,244.25,190.0,0.58,0.67,0.5,0
closest_package_first,7,4,200,6352,6175,66779.26,5810.8,11168,31384,0.94,2905.93,2950.04,24840,88.12,101.88,289.5,0.59,0.38,0.44,0
closest_package_first,8,4,200,6618,6432,66956.08,6031.22,11433,32246,0.94,3007.7,2959.51,25680,135.83,356.86,458.0,0.64,0.62,0.62,0
closest_package_first,9,4,200,7010,6831,67243.39,6306.67,11615,32025,0.92,3011.9,3000.89,25440,88.79,95.25,130.0,0.66,0.5,0.38,0
closest_package_first,0,4,500,15240,15041,108983.09,13954.83,26510,74386,0.94,6853.94,6942.77,63840,104.89,170.52,226.09,0.64,0.48,0.43,11
closest_package_first,1,4,500,15770,15640,103732.25,14038.29,26563,72923,0.92,7162.95,7015.29,62880,96.02,131.64,153.44,0.62,0.45,0.39,8
closest_package_first,2,4,500,15066,14853,106908.69,15682.28,26308,73933,0.94,7093.88,7032.99,63600,92.94,147.11,198.42,0.63,0.46,0.44,4
closest_package_first,3,4,500,13800,13601,103299.42,16075.43,25517,71919,0.94,6884.62,6801.25,61920,73.59,242.53,156.83,0.57,0.51,0.38,0
closest_package_first,4,4,500,14233,14020,106673.16,14443.05,26392,74522,0.94,6807.53,6811.48,64200,124.86,143.17,346.25,0.62,0.49,0.54,2
