strategy,scenario_id,drone_capacity,no_customers,total_time,package_delivery_time,drone_travel_distance,truck_travel_distance,total_cluster_time,total_active_time,utilization,avg_package_wait_time,avg_customer_wait_time,total_delay_time,avg_span_2,avg_span_3,avg_span_4,avg_nodropoffs_2,avg_nodropoffs_3,avg_nodropoffs_4,no_preventions
farthest_package_first_MPA,5,4,500,15841,15760,147708.53,14456.95,29549,74367,0.84,7588.31,7714.03,60000,0.0,0.0,0.0,0.5,0.33,0.25,259
farthest_package_first_MPA,6,4,500,16087,16062,149124.7,14499.79,29313,74490,0.85,7887.51,7779.43,60000,0.0,0.0,0.0,0.5,0.33,0.25,274
farthest_package_first_MPA,7,4,500,15930,15883,153802.17,16267.51,29813,74963,0.84,7847.23,7794.24,60000,0.0,0.0,0.0,0.5,0.33,0.25,284
farthest_package_first_MPA,8,4,500,15912,15883,154147.27,14007.03,29824,74988,0.84,7764.48,7762.69,60000,0.0,0.0,0.0,0.5,0.33,0.25,276
farthest_package_first_MPA,9,4,500,17673,17496,153286.94,14348.73,29913,74906,0.83,7947.2,7840.98,60000,0.0,0.0,0.0,0.5,0.33,0.25,281
farthest_package_first,0,1,50,3326,3242,51844.89,2661.76,5223,11248,0.72,1603.88,1575.46,6120,218.0,-10,-10,1.0,-10,-10,45
farthest_package_first,1,1,50,4011,3941,72293.4,2555.4,7159,15080,0.7,2143.74,2271.96,7920,178.5,230.0,-10,1.0,1.0,-10,61
farthest_package_first,2,1,50,4293,4213,68714.35,2669.4,6647,14012,0.7,1982.62,1998.48,7200,122.62,250.0,-10,1.0,1.0,-10,54
farthest_package_first,3,1,50,3375,3271,62617.33,2277.62,5995,12812,0.71,1769.78,1759.38,6600,93.0,15.0,-10,1.0,1.0,-10,49
farthest_package_first,4,1,50,3172,3099,51410.8,2663.82,5226,11324,0.72,1626.9,1609.9,6240,284.5,-10,-10,1.0,-10,-10,46
farthest_package_first,5,1,50,4666,4581,61939.03,2640.25,6181,13090,0.71,2122.9,2146.52,6960,68.2,-10,415.0,1.0,-10,1.0,52
farthest_package_first,6,1,50,4470,4374,73272.57,2200.69,7061,14580,0.69,2131.87,2120.82,7320,8.0,19.0,404.5,1.0,1.0,1.0,57
farthest_package_first,7,1,50,4152,4040,70297.26,2737.84,7030,14646,0.69,2149.31,2150.88,7680,5.5,125.0,355.0,1.0,1.0,1.0,60
farthest_package_first,8,1,50,3732,3606,61323.96,3099.96,5949,12798,0.72,1824.73,1749.7,6720,130.0,139.0,-10,1.0,1.0,-10,50
farthest_package_first,9,1,50,3516,3428,62338.44,2959.0,6048,13372,0.74,1828.8,1839.82,7200,33.67,327.5,303.0,1.0,1.0,1.0,52
farthest_package_first,0,1,100,8672,8586,141024.71,2646.48,14211,29108,0.68,4485.63,4448.67,15120,92.33,254.0,376.0,1.0,1.0,1.0,122
farthest_package_first,1,1,100,7417,7323,140789.43,2508.64,14314,29532,0.69,4221.55,4262.17,15600,190.86,151.29,371.33,1.0,1.0,1.0,126
farthest_package_first,2,1,100,8225,8125,143914.16,2630.99,14254,28908,0.68,4217.72,4201.39,14640,92.33,104.0,403.5,1.0,1.0,1.0,118
farthest_package_first,3,1,100,6900,6829,132200.46,2031.3,13538,27978,0.69,3999.35,4096.55,14880,142.91,152.5,314.67,1.0,1.0,1.0,120
farthest_package_first,4,1,100,7245,7168,129481.84,2404.78,12946,26740,0.69,3883.23,3884.46,13920,110.11,191.0,347.0,1.0,1.0,1.0,111
farthest_package_first,5,1,100,6812,6695,134214.98,2728.7,13237,27216,0.69,3904.47,3951.51,13920,130.12,103.75,-10,1.0,1.0,-10,110
farthest_package_first,6,1,100,7826,7727,141264.61,2495.48,14037,28762,0.68,4223.67,4019.57,14760,115.18,187.67,267.0,1.0,1.0,1.0,117
farthest_package_first,7,1,100,8107,8026,138580.06,2271.2,13813,28256,0.68,4107.37,4169.79,14520,128.88,178.0,296.0,1.0,1.0,1.0,117
farthest_package_first,8,1,100,7541,7440,138119.64,2586.48,13572,27492,0.68,4072.97,4075.78,13800,2.0,296.0,498.0,1.0,1.0,1.0,111
farthest_package_first,9,1,100,8587,8465,153502.18,2681.72,15054,30456,0.67,4423.66,4410.73,15240,134.69,191.5,356.0,1.0,1.0,1.0,123
farthest_package_first,0,1,200,11668,11525,182682.07,6429.7,21899,48248,0.73,6054.63,6117.07,30240,75.39,159.82,260.75,1.0,1.0,1.0,240
farthest_package_first,1,1,200,13406,13262,190347.13,6088.1,22578,49516,0.73,6308.65,6235.12,30720,73.43,164.67,260.67,1.0,1.0,1.0,243
farthest_package_first,2,1,200,11190,11045,178594.68,6165.35,21072,46184,0.73,5732.36,5838.49,28560,90.0,220.71,271.5,1.0,1.0,1.0,223
farthest_package_first,3,1,200,11540,11393,170483.09,8224.83,20301,44792,0.74,5683.88,5466.24,27960,61.64,195.4,226.75,1.0,1.0,1.0,219
farthest_package_first,4,1,200,12780,12650,196094.31,8180.84,23133,50438,0.73,6282.38,6187.06,31080,97.21,216.62,284.5,1.0,1.0,1.0,246
farthest_package_first,5,1,200,11247,11101,172630.35,6227.86,20184,44282,0.73,5506.19,5566.56,27240,82.79,332.0,266.67,1.0,1.0,1.0,213
farthest_package_first,6,1,200,11599,11470,174526.28,6283.41,20536,45174,0.73,5596.33,5743.32,27960,118.84,66.75,269.0,1.0,1.0,1.0,219
farthest_package_first,7,1,200,11493,11348,177938.81,7091.98,21249,46828,0.73,5851.82,5763.2,29280,55.12,203.38,242.75,1.0,1.0,1.0,231
farthest_package_first,8,1,200,12056,11954,178365.37,6359.47,20863,46170,0.74,5919.57,5917.98,28560,64.0,197.14,318.0,1.0,1.0,1.0,221
farthest_package_first,9,1,200,12225,12099,185223.38,8120.02,21851,47910,0.73,6002.84,6108.3,29640,108.26,88.12,223.25,1.0,1.0,1.0,234
farthest_package_first,0,1,500,24384,24284,294655.03,13469.04,44347,104440,0.79,11622.62,11668.48,75600,75.84,156.95,221.64,1.0,1.0,1.0,596
farthest_package_first,1,1,500,23750,23674,287188.76,13444.86,43107,101186,0.78,11448.43,11706.18,73080,58.95,181.18,208.0,1.0,1.0,1.0,578
farthest_package_first,2,1,500,25605,25490,294759.43,17049.17,44163,103932,0.78,11900.0,11730.59,75120,57.63,152.74,219.58,1.0,1.0,1.0,591
farthest_package_first,3,1,500,21671,21566,275550.62,14070.88,41338,97188,0.78,10970.48,11191.97,70200,53.78,165.67,213.67,1.0,1.0,1.0,553
farthest_package_first,4,1,500,22971,22866,288658.1,12336.88,43920,103152,0.78,11507.92,11632.22,74880,67.62,158.83,222.58,1.0,1.0,1.0,593
farthest_package_first,5,1,500,22251,22142,280434.11,14456.95,42225,99086,0.78,11147.97,11370.48,71640,84.67,151.45,215.75,1.0,1.0,1.0,564
farthest_package_first,6,1,500,23064,23040,279364.82,14499.79,42814,101224,0.79,11451.16,11341.18,73920,87.26,133.67,186.67,1.0,1.0,1.0,585
farthest_package_first,7,1,500,23582,23532,296418.58,16267.51,44572,104228,0.78,11828.94,11797.95,75240,62.98,144.17,223.86,1.0,1.0,1.0,596
farthest_package_first,8,1,500,23172,23143,295689.37,14007.03,44366,103688,0.78,11675.51,11701.61,74760,67.33,94.11,218.31,1.0,1.0,1.0,589
farthest_package_first,9,1,500,24838,24661,286911.48,14348.73,43586,101852,0.78,11525.87,11404.27,73800,62.64,124.62,198.71,1.0,1.0,1.0,585
farthest_package_first,0,2,50,2767,2689,39347.75,2661.76,4249,9887,0.78,1285.71,1257.84,6000,0.0,-10,-10,0.5,-10,-10,29
farthest_package_first,1,2,50,2951,2881,49217.37,2555.4,5094,11469,0.75,1510.48,1580.84,6600,24.4,19.67,-10,0.6,0.67,-10,39
farthest_package_first,2,2,50,3084,3004,46356.43,2669.4,4757,10946,0.77,1364.77,1356.66,6360,63.62,1.0,-10,0.62,0.67,-10,32
farthest_package_first,3,2,50,2812,2708,48351.06,2277.62,4853,11151,0.77,1384.09,1383.18,6360,310.0,271.0,-10,0.83,0.67,-10,35
farthest_package_first,4,2,50,2498,2425,37694.93,2663.82,4181,9722,0.78,1256.23,1240.82,6000,0.0,-10,-10,0.5,-10,-10,32
farthest_package_first,5,2,50,3495,3407,43718.43,2640.25,4687,10683,0.76,1562.17,1571.5,6360,249.2,-10,6.0,0.7,-10,0.5,33
farthest_package_first,6,2,50,3205,3109,52220.45,2200.69,5429,11649,0.72,1542.49,1517.92,6480,157.0,68.0,39.5,0.67,0.67,0.5,41
farthest_package_first,7,2,50,2978,2866,47189.28,2737.84,5028,11270,0.75,1517.39,1494.28,6600,10.75,63.5,31.0,0.62,0.67,0.5,34
farthest_package_first,8,2,50,3135,3009,47351.68,3099.96,4822,10928,0.76,1484.71,1413.14,6240,0.0,68.5,-10,0.5,0.67,-10,35
farthest_package_first,9,2,50,2882,2797,47233.51,2959.0,4924,11151,0.75,1411.93,1428.08,6480,0.0,58.0,648.0,0.5,0.67,0.75,38
farthest_package_first,0,2,100,6630,6533,107535.96,2646.48,11146,23500,0.7,3429.71,3419.06,12840,70.33,844.0,259.0,0.58,0.67,0.62,91
farthest_package_first,1,2,100,5938,5854,101879.11,2508.64,11035,23634,0.71,3181.57,3201.46,13560,26.86,128.29,448.33,0.64,0.67,0.58,87
farthest_package_first,2,2,100,5913,5813,103736.14,2630.99,11002,23475,0.71,3084.75,3099.36,13200,281.5,167.0,313.0,0.75,0.67,0.56,84
farthest_package_first,3,2,100,5264,5193,92154.94,2031.3,10106,22080,0.73,2944.25,3006.96,12960,199.73,200.0,343.0,0.59,0.67,0.58,78
farthest_package_first,4,2,100,5797,5720,98375.12,2404.78,10407,22212,0.71,3050.99,3048.29,12480,101.0,89.0,116.0,0.56,0.67,0.5,82
farthest_package_first,5,2,100,5492,5410,99275.31,2728.7,10504,22423,0.71,2937.86,2983.79,12600,128.38,277.25,-10,0.56,0.67,-10,82
farthest_package_first,6,2,100,6062,5974,106203.38,2495.48,11004,23240,0.7,3345.85,3170.57,12720,22.0,69.67,134.0,0.55,0.67,0.5,83
farthest_package_first,7,2,100,6451,6365,105545.08,2271.2,11060,23294,0.7,3198.63,3246.68,12840,131.88,351.0,49.0,0.56,0.67,0.5,87
farthest_package_first,8,2,100,6072,5971,104918.03,2586.48,10862,22992,0.71,3166.24,3181.42,12600,88.25,654.5,18.0,0.62,0.67,0.5,83
farthest_package_first,9,2,100,6323,6211,107829.19,2681.72,11150,23639,0.71,3196.5,3177.74,12960,30.69,141.0,796.5,0.54,0.67,0.62,85
farthest_package_first,0,2,200,9187,9044,132269.75,6429.7,17010,39300,0.77,4692.44,4729.33,26280,90.17,154.36,34.75,0.61,0.67,0.5,165
farthest_package_first,1,2,200,10461,10319,132991.48,6088.1,17338,39869,0.77,4818.86,4762.24,26760,242.43,280.25,126.33,0.67,0.67,0.5,160
farthest_package_first,2,2,200,8737,8589,128244.28,6165.35,16502,37836,0.76,4391.71,4459.61,25200,17.67,83.0,195.5,0.53,0.67,0.5,156
farthest_package_first,3,2,200,9060,8915,123425.92,8224.83,16232,37483,0.77,4548.5,4365.7,25320,64.82,90.4,46.75,0.59,0.67,0.5,152
farthest_package_first,4,2,200,10049,9919,137644.02,8180.84,17675,40207,0.76,4757.58,4672.18,26640,87.26,112.88,446.75,0.58,0.67,0.59,165
farthest_package_first,5,2,200,9365,9224,125458.5,6227.86,16318,37568,0.77,4338.24,4380.93,25200,189.21,283.0,134.0,0.64,0.67,0.58,147
farthest_package_first,6,2,200,9177,9053,125350.6,6283.41,16102,37423,0.77,4360.04,4462.88,25080,19.58,127.0,254.5,0.55,0.67,0.62,148
farthest_package_first,7,2,200,8655,8510,123321.01,7091.98,16286,38181,0.78,4493.9,4419.52,26040,136.88,88.75,66.25,0.66,0.67,0.5,150
farthest_package_first,8,2,200,9783,9684,130383.46,6359.47,16935,38889,0.77,4686.29,4686.7,26040,235.89,71.43,243.0,0.69,0.67,0.62,158
farthest_package_first,9,2,200,9388,9261,132070.63,8120.02,16755,38688,0.77,4579.71,4642.33,25680,73.16,126.88,73.0,0.55,0.67,0.5,156
farthest_package_first,0,2,500,19299,19203,202543.78,13469.04,34773,85059,0.82,9150.56,9180.91,65280,124.85,181.29,89.36,0.61,0.67,0.5,381
farthest_package_first,1,2,500,18932,18855,199899.97,13444.86,34148,83598,0.82,8951.37,9148.74,64080,77.35,133.36,174.22,0.6,0.67,0.56,375
farthest_package_first,2,2,500,20470,20360,205970.58,17049.17,35149,86083,0.82,9542.16,9400.85,66000,173.6,121.58,158.42,0.66,0.67,0.54,389
farthest_package_first,3,2,500,17828,17723,193821.4,14070.88,33815,83357,0.82,8873.59,9053.4,64440,194.57,95.2,87.33,0.69,0.67,0.58,366
farthest_package_first,4,2,500,18673,18573,203834.42,12336.88,35327,86501,0.82,9211.26,9305.97,66600,202.81,91.43,288.0,0.69,0.67,0.58,391
farthest_package_first,5,2,500,18260,18152,200237.24,14456.95,34600,84578,0.81,9042.17,9222.23,65040,118.52,158.35,328.5,0.67,0.67,0.59,381
farthest_package_first,6,2,500,18151,18126,190443.87,14499.79,33934,83709,0.82,9135.5,9041.9,65160,104.87,141.62,126.67,0.62,0.67,0.56,372
farthest_package_first,7,2,500,18679,18509,205437.63,16267.51,35195,85797,0.81,9337.94,9306.25,65760,114.07,111.43,17.71,0.62,0.67,0.5,392
farthest_package_first,8,2,500,18427,18400,204903.41,14007.03,34892,85624,0.82,9182.26,9198.69,65640,110.23,125.06,207.08,0.61,0.67,0.6,388
farthest_package_first,9,2,500,20101,19924,203364.97,14348.73,34815,85116,0.81,9294.06,9196.07,65280,208.05,163.81,294.14,0.61,0.67,0.57,394
farthest_package_first,0,3,50,2514,2430,32758.8,2661.76,3838,9234,0.8,1128.8,1102.76,6000,0.0,-10,-10,0.5,-10,-10,22
farthest_package_first,1,3,50,2753,2688,40130.38,2555.4,4582,10443,0.76,1266.08,1335.06,6480,24.6,322.0,-10,0.6,0.56,-10,30
farthest_package_first,2,3,50,2768,2688,37231.4,2669.4,4076,9801,0.8,1152.42,1127.36,6120,1.5,0.0,-10,0.56,0.33,-10,23
farthest_package_first,3,3,50,2315,2216,35468.92,2277.62,3939,9510,0.8,1093.58,1083.7,6000,0.0,0.0,-10,0.5,0.33,-10,24
farthest_package_first,4,3,50,2225,2139,31982.34,2663.82,3787,9153,0.81,1099.83,1081.44,6000,0.0,-10,-10,0.5,-10,-10,25
farthest_package_first,5,3,50,3324,3239,37434.04,2640.25,4275,10060,0.78,1402.16,1415.46,6360,53.6,-10,0.0,0.7,-10,0.5,25
farthest_package_first,6,3,50,2777,2681,42344.56,2200.69,4558,10428,0.76,1302.26,1244.56,6240,0.0,0.0,66.5,0.5,0.33,0.5,29
farthest_package_first,7,3,50,2684,2566,40994.9,2737.84,4464,10293,0.77,1320.92,1286.06,6240,0.0,0.0,27.0,0.5,0.33,0.5,30
farthest_package_first,8,3,50,2810,2702,39535.37,3099.96,4305,10032,0.78,1264.57,1227.36,6120,694.5,0.0,-10,0.75,0.33,-10,28
farthest_package_first,9,3,50,2494,2406,37853.7,2959.0,4200,9863,0.78,1208.27,1226.06,6120,0.0,0.0,872.0,0.5,0.33,0.5,28
farthest_package_first,0,3,100,5963,5866,92763.72,2646.48,10057,21786,0.72,2997.36,2988.42,12600,31.11,806.0,312.0,0.56,0.67,0.5,77
farthest_package_first,1,3,100,5429,5342,89327.92,2508.64,9820,21312,0.72,2785.55,2778.79,12480,0.0,22.29,92.0,0.5,0.38,0.5,77
farthest_package_first,2,3,100,5163,5077,90930.61,2630.99,9994,21604,0.72,2691.72,2713.44,12600,0.0,64.5,220.25,0.5,0.5,0.5,71
farthest_package_first,3,3,100,4926,4855,78280.08,2031.3,9127,20103,0.73,2506.61,2565.41,12360,0.0,0.0,373.33,0.5,0.33,0.5,68
farthest_package_first,4,3,100,5435,5358,86621.87,2404.78,9611,20919,0.73,2718.64,2746.4,12360,105.89,408.5,1102.0,0.56,0.5,0.5,73
farthest_package_first,5,3,100,5050,4933,85754.08,2728.7,9532,20721,0.72,2601.82,2634.07,12240,58.38,80.5,-10,0.56,0.42,-10,69
farthest_package_first,6,3,100,5628,5540,95439.81,2495.48,10176,21929,0.72,2985.86,2820.03,12480,0.0,317.33,105.5,0.5,0.56,0.5,76
farthest_package_first,7,3,100,5727,5646,90287.44,2271.2,9791,21295,0.72,2746.3,2797.77,12360,15.88,148.6,66.0,0.56,0.4,0.5,73
farthest_package_first,8,3,100,5820,5719,95721.96,2586.48,10189,21837,0.71,2917.23,2930.13,12360,77.25,548.0,498.0,0.56,0.5,0.5,76
farthest_package_first,9,3,100,5442,5330,92213.63,2681.72,9973,21605,0.72,2729.7,2723.77,12480,28.38,97.5,768.0,0.54,0.42,0.5,74
farthest_package_first,0,3,200,8042,7895,112372.88,6429.7,15280,36009,0.79,4097.98,4119.6,24960,86.0,51.09,105.0,0.56,0.39,0.5,144
farthest_package_first,1,3,200,9417,9275,116456.86,6088.1,15658,36312,0.77,4274.15,4212.97,24840,0.0,133.67,110.33,0.5,0.44,0.5,142
farthest_package_first,2,3,200,8260,8115,114078.62,6165.35,15472,36067,0.78,4078.49,4143.45,24840,87.61,372.29,193.0,0.56,0.48,0.5,136
farthest_package_first,3,3,200,8287,8142,106112.36,8224.83,14761,35163,0.79,4083.91,3932.62,24720,172.82,256.4,145.25,0.55,0.4,0.5,129
farthest_package_first,4,3,200,9081,8951,116195.93,8180.84,15885,36879,0.77,4286.37,4200.9,25440,78.58,81.38,211.5,0.58,0.38,0.5,135
farthest_package_first,5,3,200,8862,8721,116194.56,6227.86,15511,36169,0.78,4073.41,4115.69,24720,72.36,448.5,52.0,0.54,0.67,0.5,134
farthest_package_first,6,3,200,8556,8432,110295.65,6283.41,15074,35566,0.79,3958.68,4057.64,24720,129.68,23.5,73.5,0.58,0.42,0.5,129
farthest_package_first,7,3,200,7872,7769,106007.64,7091.98,14845,35382,0.79,4033.57,3974.11,24960,119.25,70.88,178.25,0.56,0.42,0.5,124
farthest_package_first,8,3,200,8490,8387,110024.33,6359.47,14916,35551,0.79,4063.42,4059.44,24720,131.94,11.86,60.0,0.58,0.38,0.5,133
farthest_package_first,9,3,200,8769,8643,113602.63,8120.02,15386,36491,0.79,4145.07,4196.94,25320,86.42,76.0,52.25,0.58,0.5,0.5,132
farthest_package_first,0,3,500,17995,17899,179968.71,13469.04,32360,80322,0.83,8401.54,8421.8,62760,69.49,25.38,155.45,0.57,0.4,0.5,334
farthest_package_first,1,3,500,17253,17177,168945.85,13444.86,31354,78501,0.83,8108.63,8293.51,62040,63.68,51.82,246.0,0.56,0.36,0.5,312
farthest_package_first,2,3,500,19046,18939,176397.25,17049.17,32310,80173,0.83,8766.38,8644.35,63000,198.6,27.32,129.17,0.61,0.37,0.5,329
farthest_package_first,3,3,500,16664,16559,164781.93,14070.88,31126,78090,0.84,8126.7,8291.86,62040,113.43,99.93,108.83,0.57,0.47,0.5,303
farthest_package_first,4,3,500,16617,16517,169379.9,12336.88,31607,78910,0.83,8227.79,8303.1,62400,54.1,24.78,228.0,0.57,0.36,0.5,318
farthest_package_first,5,3,500,17066,16958,170925.52,14456.95,32059,79533,0.83,8237.82,8403.81,62880,108.88,272.6,230.12,0.62,0.47,0.5,314
farthest_package_first,6,3,500,16994,16969,165081.67,14499.79,31184,78090,0.83,8396.74,8304.02,62040,51.89,82.57,201.11,0.54,0.4,0.5,317
farthest_package_first,7,3,500,16957,16865,175808.51,16267.51,31838,79156,0.83,8469.76,8440.37,62040,39.65,102.43,87.43,0.53,0.41,0.5,334
farthest_package_first,8,3,500,17151,17124,174520.03,14007.03,32052,80231,0.83,8439.01,8457.25,63240,92.75,191.44,113.0,0.56,0.48,0.5,320
farthest_package_first,9,3,500,18542,18365,170513.94,14348.73,31571,78279,0.83,8420.2,8329.95,61680,20.31,92.96,171.29,0.54,0.38,0.5,328
farthest_package_first,0,4,50,2321,2237,27752.34,2661.76,3473,8739,0.84,1010.08,985.52,6000,0.0,-10,-10,0.5,-10,-10,13
farthest_package_first,1,4,50,2479,2412,34836.19,2555.4,4070,9799,0.8,1159.64,1214.1,6360,30.7,363.0,-10,0.55,0.56,-10,26
farthest_package_first,2,4,50,2626,2546,33022.59,2669.4,3765,9383,0.83,1076.72,1051.72,6120,72.12,0.0,-10,0.56,0.33,-10,18
farthest_package_first,3,4,50,2314,2214,31531.68,2277.62,3835,9116,0.79,1017.91,1006.06,6000,0.0,0.0,-10,0.5,0.33,-10,23
farthest_package_first,4,4,50,2048,1975,27044.68,2663.82,3449,8662,0.84,998.38,977.32,6000,0.0,-10,-10,0.5,-10,-10,20
farthest_package_first,5,4,50,2858,2773,31645.71,2640.25,3887,9247,0.79,1226.59,1227.84,6120,0.0,-10,457.0,0.5,-10,0.5,18
farthest_package_first,6,4,50,2341,2245,33250.26,2200.69,3947,9403,0.79,1106.02,1061.58,6120,0.0,532.0,0.0,0.5,0.67,0.25,23
farthest_package_first,7,4,50,2453,2335,33119.51,2737.84,3943,9391,0.79,1117.2,1104.44,6120,226.0,0.0,0.0,0.62,0.33,0.25,20
farthest_package_first,8,4,50,2502,2397,30958.93,3099.96,3712,9057,0.81,1085.93,1047.48,6000,0.0,0.0,-10,0.5,0.33,-10,18
farthest_package_first,9,4,50,2348,2259,32734.05,2959.0,3872,9350,0.8,1031.62,1072.56,6120,0.0,0.0,798.0,0.5,0.33,0.5,23
farthest_package_first,0,4,100,5509,5411,81849.41,2646.48,9233,20342,0.73,2676.75,2651.98,12240,3.89,0.0,70.0,0.53,0.33,0.38,69
farthest_package_first,1,4,100,5057,4967,78444.04,2508.64,8975,19994,0.74,2504.2,2522.74,12240,169.71,353.0,0.0,0.57,0.38,0.25,67
farthest_package_first,2,4,100,4830,4748,80397.27,2630.99,9102,20077,0.74,2412.48,2431.03,12120,0.0,0.0,102.25,0.5,0.33,0.31,62
farthest_package_first,3,4,100,4359,4288,65550.91,2031.3,8118,18597,0.76,2181.77,2191.68,12120,0.0,0.0,94.0,0.5,0.33,0.33,56
farthest_package_first,4,4,100,5179,5102,81861.31,2404.78,9204,20327,0.74,2528.28,2555.33,12240,14.89,463.0,0.0,0.56,0.5,0.25,70
farthest_package_first,5,4,100,4813,4731,83275.07,2728.7,9283,20590,0.74,2498.01,2540.28,12360,171.0,392.5,-10,0.56,0.5,-10,71
farthest_package_first,6,4,100,5153,5054,84989.48,2495.48,9383,20412,0.73,2706.33,2531.03,12000,0.0,0.0,0.0,0.5,0.33,0.25,69
farthest_package_first,7,4,100,5462,5381,84154.9,2271.2,9295,20328,0.73,2561.07,2588.71,12000,0.0,0.0,0.0,0.5,0.33,0.25,69
farthest_package_first,8,4,100,5457,5346,87520.5,2586.48,9680,21140,0.73,2640.36,2698.08,12480,199.75,2186.5,498.0,0.62,0.5,0.5,71
farthest_package_first,9,4,100,5124,5012,87413.76,2681.72,9526,20768,0.73,2585.09,2579.29,12120,0.0,208.0,0.0,0.5,0.42,0.25,70
farthest_package_first,0,4,200,7513,7367,96229.89,6429.7,14058,33928,0.8,3748.17,3757.09,24480,18.56,162.73,95.75,0.53,0.39,0.31,117
farthest_package_first,1,4,200,8700,8558,102872.61,6088.1,14634,34720,0.79,3973.04,3920.46,24600,54.04,338.75,0.0,0.54,0.42,0.25,121
farthest_package_first,2,4,200,7719,7574,99247.75,6165.35,14271,34121,0.8,3661.43,3724.76,24360,66.11,372.43,0.0,0.53,0.43,0.25,116
farthest_package_first,3,4,200,8013,7868,95624.44,8224.83,14180,34122,0.8,3890.45,3770.03,24720,152.45,666.2,202.5,0.55,0.47,0.44,115
farthest_package_first,4,4,200,8588,8458,105771.77,8180.84,14869,35133,0.79,3995.75,3913.5,24720,20.74,193.5,307.12,0.53,0.42,0.34,120
farthest_package_first,5,4,200,8126,7985,102769.53,6227.86,14409,34235,0.79,3670.81,3700.49,24120,0.0,332.5,0.0,0.5,0.5,0.25,120
farthest_package_first,6,4,200,8286,8162,99042.78,6283.41,14121,34091,0.8,3666.09,3758.71,24360,127.42,0.0,171.0,0.55,0.33,0.38,115
farthest_package_first,7,4,200,7388,7285,92003.82,7091.98,13755,33278,0.81,3707.33,3645.07,24240,30.81,155.5,0.0,0.53,0.38,0.25,104
farthest_package_first,8,4,200,7814,7712,95032.64,6359.47,13829,33695,0.81,3712.21,3698.28,24360,53.83,0.0,117.5,0.56,0.33,0.38,114
farthest_package_first,9,4,200,8256,8126,100696.73,8120.02,14282,34377,0.8,3808.63,3849.11,24480,107.53,15.12,20.25,0.55,0.38,0.31,114
farthest_package_first,0,4,500,17148,17048,160357.74,13469.04,30780,76833,0.83,8033.27,8056.99,61200,100.49,103.76,109.09,0.55,0.37,0.3,286
farthest_package_first,1,4,500,16728,16652,152886.92,13444.86,30069,76073,0.84,7739.31,7915.31,61200,53.62,72.73,371.44,0.53,0.39,0.36,280
farthest_package_first,2,4,500,17516,17401,156829.25,17049.17,30251,76554,0.84,8203.02,8086.25,61320,33.46,11.16,201.33,0.54,0.35,0.38,289
farthest_package_first,3,4,500,15963,15858,146234.36,14070.88,29747,75417,0.85,7709.2,7868.82,61200,61.0,47.73,380.83,0.55,0.38,0.42,266
farthest_package_first,4,4,500,16221,16103,157016.88,12336.88,30602,76967,0.84,7964.01,8045.07,61680,117.93,95.74,246.25,0.56,0.39,0.35,287
